[2026-02-19T13:35:07.557Z] {"timestamp":1771508105784,"kind":"focusout","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:117","href":"/","text":"Csíkász Andor","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:117\"]"},"value":null}}
[2026-02-19T13:35:19.552Z] {"timestamp":1771508119053,"kind":"focusin","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:117","href":"/","text":"Csíkász Andor","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:117\"]"}}}
[2026-02-19T13:35:21.542Z] {"timestamp":1771508119660,"kind":"focusout","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"a","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:117","href":"/","text":"Csíkász Andor","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:117\"]"},"value":null}}
[2026-02-19T13:35:21.542Z] {"timestamp":1771508119660,"kind":"focusin","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:54","href":null,"text":"","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:54\"]"}}}
[2026-02-19T13:35:21.542Z] {"timestamp":1771508119740,"kind":"click","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:54","href":null,"text":"","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:54\"]"},"x":1984,"y":37}}
[2026-02-19T13:35:21.542Z] {"timestamp":1771508120790,"kind":"click","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:54","href":null,"text":"","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:54\"]"},"x":1980,"y":33}}
[2026-02-19T13:35:21.542Z] {"timestamp":1771508121472,"kind":"click","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:54","href":null,"text":"","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:54\"]"},"x":1980,"y":35}}
[2026-02-19T13:35:23.541Z] {"timestamp":1771508122238,"kind":"click","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:54","href":null,"text":"","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:54\"]"},"x":1980,"y":35}}
[2026-02-19T13:35:23.541Z] {"timestamp":1771508122689,"kind":"click","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:54","href":null,"text":"","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:54\"]"},"x":1980,"y":35}}
[2026-02-19T13:35:23.541Z] {"timestamp":1771508123505,"kind":"click","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:54","href":null,"text":"","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:54\"]"},"x":1980,"y":35}}
[2026-02-19T13:35:25.541Z] {"timestamp":1771508124512,"kind":"scroll","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"scrollX":0,"scrollY":2,"documentHeight":12372,"viewportHeight":1318}}
[2026-02-19T13:35:25.541Z] {"timestamp":1771508125023,"kind":"scroll","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"scrollX":0,"scrollY":958,"documentHeight":12372,"viewportHeight":1318}}
[2026-02-19T13:35:27.610Z] {"timestamp":1771508125542,"kind":"scroll","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"scrollX":0,"scrollY":1233,"documentHeight":12372,"viewportHeight":1318}}
[2026-02-19T13:35:27.610Z] {"timestamp":1771508126042,"kind":"scroll","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"scrollX":0,"scrollY":2568,"documentHeight":12372,"viewportHeight":1318}}
[2026-02-19T13:35:27.610Z] {"timestamp":1771508126545,"kind":"scroll","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"scrollX":0,"scrollY":2991,"documentHeight":12372,"viewportHeight":1318}}
[2026-02-19T13:35:30.748Z] {"timestamp":1771508129278,"kind":"scroll","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"scrollX":0,"scrollY":109,"documentHeight":12372,"viewportHeight":1318}}
[2026-02-19T13:35:30.748Z] {"timestamp":1771508130007,"kind":"focusin","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:54","href":null,"text":"","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:54\"]"}}}
[2026-02-19T13:35:30.748Z] {"timestamp":1771508130088,"kind":"click","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:54","href":null,"text":"","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:54\"]"},"x":1972,"y":34}}
[2026-02-19T13:35:32.744Z] {"timestamp":1771508131157,"kind":"click","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:54","href":null,"text":"","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:54\"]"},"x":1983,"y":35}}
[2026-02-19T13:35:32.744Z] {"timestamp":1771508131922,"kind":"click","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:54","href":null,"text":"","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:54\"]"},"x":1981,"y":38}}
[2026-02-19T13:35:34.743Z] {"timestamp":1771508133672,"kind":"click","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:54","href":null,"text":"","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:54\"]"},"x":1974,"y":33}}
[2026-02-19T13:35:34.743Z] {"timestamp":1771508134288,"kind":"click","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:54","href":null,"text":"","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:54\"]"},"x":1974,"y":38}}
[2026-02-19T13:35:36.748Z] {"timestamp":1771508135048,"kind":"scroll","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"scrollX":0,"scrollY":112,"documentHeight":12372,"viewportHeight":1318}}
[2026-02-19T13:35:36.748Z] {"timestamp":1771508135558,"kind":"scroll","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"scrollX":0,"scrollY":1001,"documentHeight":12372,"viewportHeight":1318}}
[2026-02-19T13:35:36.748Z] {"timestamp":1771508136121,"kind":"scroll","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"scrollX":0,"scrollY":1138,"documentHeight":12372,"viewportHeight":1318}}
[2026-02-19T13:35:36.748Z] {"timestamp":1771508136621,"kind":"scroll","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"scrollX":0,"scrollY":1631,"documentHeight":12372,"viewportHeight":1318}}
[2026-02-19T13:35:38.745Z] {"timestamp":1771508137122,"kind":"scroll","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"scrollX":0,"scrollY":2142,"documentHeight":12372,"viewportHeight":1318}}
[2026-02-19T13:35:38.745Z] {"timestamp":1771508137730,"kind":"scroll","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"scrollX":0,"scrollY":2502,"documentHeight":12372,"viewportHeight":1318}}
[2026-02-19T13:35:38.745Z] {"timestamp":1771508138240,"kind":"scroll","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"scrollX":0,"scrollY":2997,"documentHeight":12372,"viewportHeight":1318}}
[2026-02-19T13:35:38.745Z] {"timestamp":1771508138740,"kind":"scroll","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"scrollX":0,"scrollY":4179,"documentHeight":12372,"viewportHeight":1318}}
[2026-02-19T13:35:42.745Z] {"timestamp":1771508140771,"kind":"scroll","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"scrollX":0,"scrollY":4590,"documentHeight":12372,"viewportHeight":1318}}
[2026-02-19T13:35:42.745Z] {"timestamp":1771508141272,"kind":"scroll","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"scrollX":0,"scrollY":5144,"documentHeight":12372,"viewportHeight":1318}}
[2026-02-19T13:35:44.750Z] {"timestamp":1771508143122,"kind":"scroll","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"scrollX":0,"scrollY":5197,"documentHeight":12372,"viewportHeight":1318}}
[2026-02-19T13:35:46.754Z] {"timestamp":1771508145789,"kind":"focusout","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:54","href":null,"text":"","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:54\"]"},"value":null}}
[2026-02-19T13:35:48.957Z] {"timestamp":1771508147749,"kind":"focusin","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:54","href":null,"text":"","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:54\"]"}}}
[2026-02-19T13:35:48.958Z] {"timestamp":1771508147846,"kind":"focusout","url":"http://localhost:3005/","viewport":{"width":2560,"height":1318},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client/src/components/PortfolioLayout.tsx:54","href":null,"text":"","selectorHint":"[data-loc=\"client/src/components/PortfolioLayout.tsx:54\"]"},"value":null}}
